#{"t_start": 1744321262.6129818, "env_id": "None"}
r,l,t
47.880028,107,1537.420557
44.150024,105,1538.081863
394.06982,433,1541.659108
376.89944,400,1543.978912
171.19983,270,1545.345961
50.11001,109,1545.962937
413.42975,447,1547.951874
414.15973,444,1549.936567
198.22968,317,1552.366041
415.48962,441,1554.359299
51.910057,99,1554.910404
50.740044,106,1555.519248
44.880035,112,1556.150467
44.25003,105,1556.759418
48.580025,102,1557.304519
99.11,174,1558.2395
104.33004,192,1559.169604
416.12988,437,1561.158467
233.4396,356,1563.805141
51.55005,105,1564.395823
48.910034,109,1564.985575
46.440018,111,1565.626546
180.50981,299,1567.00348
77.67,133,1567.682735
45.890022,111,1568.29957
232.90952,359,1569.956569
388.7595,424,1571.925664
53.160004,99,1572.49844
375.79968,385,1575.322751
49.79003,101,1575.944781
232.23943,361,1577.598822
182.6698,293,1578.939087
75.67,133,1579.634916
417.09964,440,1581.575483
180.02974,297,1582.992495
100.90997,174,1584.981613
53.36001,99,1585.563098
221.58957,326,1587.110132
48.910034,109,1587.877021
45.520035,108,1588.628073
122.00996,209,1589.808419
75.86999,133,1590.635861
98.49996,175,1591.625731
45.280014,112,1592.292466
52.96003,99,1592.910084
76.96999,133,1593.685302
78.20003,130,1594.439486
185.88965,291,1597.625043
50.69005,101,1599.023478
121.09989,210,1601.771719
45.580017,112,1602.963744
51.11004,109,1604.139587
103.169914,193,1605.908171
77.48006,132,1606.874851
416.90955,439,1609.464973
44.64003,106,1610.214529
99.15997,169,1611.426435
45.560043,104,1612.156041
50.80004,100,1613.271691
44.56002,104,1613.949658
164.37978,267,1616.814549
165.67978,267,1618.464335
50.18004,102,1619.157039
179.17975,282,1621.096874
50.340027,106,1621.779611
381.77957,377,1624.019105
44.870033,103,1624.846186
380.78937,396,1627.262289
51.90004,110,1628.054663
416.34976,435,1631.986564
181.84972,285,1633.739948
72.96003,124,1634.398201
188.24977,290,1636.373896
419.19974,440,1639.007622
416.45966,444,1641.974131
44.900032,110,1642.64591
383.64935,380,1646.063453
53.16002,99,1646.718613
418.60992,454,1649.356943
75.569954,133,1650.166046
121.21998,208,1651.700262
53.360016,99,1652.69828
52.250046,105,1653.645823
415.87964,437,1657.208608
76.76999,133,1657.940335
374.85968,379,1660.879836
46.86004,89,1661.448712
411.7696,438,1663.47993
45.570015,113,1664.109915
168.44989,275,1665.495628
51.200043,100,1666.127571
231.08961,381,1668.067039
181.70975,284,1669.676369
178.15976,294,1672.499876
418.27975,452,1674.424273
45.830032,107,1675.061743
46.49002,111,1675.827152
49.490044,111,1676.548048
109.990105,191,1677.723477
184.16974,298,1679.325393
164.37976,267,1680.663807
162.45976,269,1682.667725
45.900017,110,1684.900662
71.38005,122,1685.773826
74.34004,126,1686.762862
76.76999,133,1687.81382
45.03002,107,1688.581583
44.910027,109,1689.583594
74.35003,125,1690.667899
123.09992,210,1692.242212
419.5799,452,1695.477265
77.770004,133,1696.678251
416.96967,433,1700.010786
50.40004,100,1702.331196
46.80001,110,1703.294874
186.72968,287,1705.556631
46.37004,103,1706.459899
76.369995,133,1707.380082
75.97001,133,1708.472157
75.77,133,1709.510581
76.82003,138,1710.566746
76.54004,126,1711.60762
77.37,133,1712.656545
167.49983,270,1714.726933
178.02982,287,1716.869064
70.59005,121,1717.918509
48.460045,89,1720.073159
52.29003,111,1720.948721
219.09958,325,1723.269394
50.24003,106,1724.305603
45.130035,107,1725.149866
46.500023,110,1726.00814
51.450035,105,1726.906832
167.1598,274,1729.004853
122.30996,209,1730.545631
98.43995,171,1731.857916
420.20966,439,1735.083616
182.27975,287,1738.848898
76.87001,133,1739.820346
183.14981,290,1741.724466
417.98962,441,1744.966342
50.130035,107,1746.009401
419.0897,451,1749.085857
380.28952,401,1752.859647
421.7899,471,1755.90681
53.560028,99,1756.616348
183.46973,293,1759.339985
106.399956,190,1760.596517
421.7298,447,1763.253561
383.80975,419,1765.661926
75.62003,138,1767.606332
392.93967,416,1770.054695
234.72958,357,1772.126916
418.20956,439,1774.746634
76.06999,133,1775.659386
70.77004,123,1776.405915
70.98004,122,1777.34748
163.65984,259,1778.776292
166.9298,277,1781.296041
47.23002,112,1782.04148
45.55002,105,1782.840021
381.31955,383,1784.917587
75.569984,133,1785.758582
123.15002,215,1787.062653
45.76004,104,1788.006209
46.09002,111,1788.83995
74.96997,133,1789.615254
166.37982,272,1791.284121
76.77,133,1792.101784
76.71005,129,1792.987822
76.16999,133,1794.944097
52.51004,99,1795.651743
231.94958,355,1797.835697
186.52966,287,1799.452455
45.870026,113,1800.210427
46.080025,102,1800.881578
185.29955,300,1802.866471
50.960037,104,1803.616241
49.70002,110,1804.616007
45.27002,113,1805.323626
183.16971,283,1807.109299
47.14003,106,1807.995079
123.86999,213,1810.257373
44.310028,109,1811.030365
185.83969,296,1812.998832
124.50996,209,1814.109906
232.34961,365,1816.120689
203.31972,318,1818.193312
76.46998,133,1819.196394
186.9996,290,1820.992968
51.74002,106,1821.725562
52.76001,99,1823.65284
185.72986,317,1825.555864
46.080017,112,1826.395652
46.970016,113,1827.188545
417.0397,436,1829.824441
71.47003,123,1830.869674
46.050026,105,1831.529604
52.510033,109,1832.297596
45.460037,104,1833.026492
69.080025,122,1833.762055
50.370003,103,1834.471561
165.36996,273,1836.006063
76.16998,133,1837.920995
102.98993,196,1839.128658
415.43964,436,1842.216383
45.460045,104,1843.01773
413.75964,434,1845.158175
44.97004,103,1845.952636
100.02999,172,1846.903469
190.46971,293,1848.942574
74.280014,132,1849.85459
49.370026,103,1850.576715
418.20963,439,1854.094653
70.29005,121,1855.000295
183.30965,294,1856.727
201.87967,312,1858.925204
97.45001,170,1860.035738
46.500015,110,1860.807926
44.560036,104,1861.545314
71.18005,122,1862.313861
77.180046,132,1863.394479
49.78003,102,1864.332036
44.370033,103,1865.23164
46.890007,111,1867.384737
99.34995,170,1868.52665
379.73947,386,1871.539986
184.40973,294,1873.871813
51.380035,112,1874.848887
45.47003,113,1875.479692
76.97003,133,1876.355198
423.41992,443,1878.741527
77.27,133,1879.580122
77.060005,134,1880.308906
424.69,436,1883.527279
51.73004,107,1884.133886
69.99004,121,1884.766275
45.75004,105,1885.331632
76.27,133,1886.081086
51.75003,105,1886.735926
99.62,173,1887.805825
236.9394,371,1889.647979
185.50963,299,1891.130045
46.370003,113,1891.799511
235.2296,357,1894.694827
75.429985,137,1895.426806
380.8696,393,1897.344547
53.43003,107,1897.951447
71.89005,121,1898.650873
53.960022,99,1899.18452
164.07979,267,1900.497801
47.070045,88,1901.097583
51.77005,103,1901.724871
186.0598,289,1903.132767
53.86003,99,1903.730577
415.48965,441,1906.94397
423.06985,448,1909.043923
184.66978,283,1910.494797
53.630035,107,1911.059272
162.20976,284,1912.422966
186.68974,296,1913.888316
45.560036,104,1914.525289
76.57002,133,1915.397001
97.74,171,1917.470566
422.12973,437,1919.392571
417.2498,445,1921.466976
46.670013,113,1922.059314
72.75004,125,1922.721479
52.96003,99,1923.399949
52.08004,102,1924.06689
44.620033,108,1924.71531
75.62003,138,1925.553237
186.64977,280,1926.910447
45.770042,103,1927.551754
186.37979,297,1930.059287
166.82991,262,1931.223417
52.47003,103,1931.803518
186.5397,306,1933.082146
75.959984,134,1933.829746
187.97963,292,1935.150932
112.54995,180,1936.016267
45.450027,105,1936.570117
166.13994,276,1937.842426
190.78967,296,1940.306986
77.980034,132,1941.006664
238.40973,374,1942.691687
420.00974,439,1944.778113
238.2596,374,1946.6032
45.96003,104,1947.244656
51.73004,107,1947.823011
187.10966,299,1949.200538
76.950005,135,1951.360775
113.72994,182,1952.438101
223.28957,336,1954.180867
45.880013,112,1954.80621
112.859955,179,1955.77629
77.37,133,1956.509138
423.74976,445,1958.689281
185.32986,287,1960.112747
239.71971,363,1962.919724
217.92957,322,1964.434785
76.910034,129,1965.147973
187.05983,289,1966.575904
45.350037,105,1967.12161
77.46,134,1967.846243
186.60973,294,1969.339034
47.04003,106,1970.014422
379.77954,377,1971.767173
46.060036,104,1972.385547
420.01974,433,1975.404078
45.53003,107,1975.965565
394.07956,432,1978.078775
233.4896,361,1979.911564
73.150024,125,1980.566872
182.63979,296,1982.002265
384.6797,377,1983.916095
236.79973,365,1986.908918
53.560013,99,1987.476791
51.270035,103,1988.085652
181.14975,285,1989.62451
76.77,133,1990.40349
180.92961,297,1991.884948
421.84976,435,1993.829402
77.52999,137,1994.518968
421.0298,442,1997.63247
52.99005,101,1998.345523
46.510017,109,1999.026179
52.030037,107,1999.605743
169.21996,278,2000.970421
76.76999,133,2001.719024
51.10003,110,2002.320496
77.950005,135,2003.068401
107.26004,189,2004.075264
184.0898,301,2005.616346
47.210022,109,2006.293655
76.77001,133,2007.136863
52.030045,107,2007.763771
105.58993,196,2009.783058
46.930023,107,2010.444847
122.33994,216,2011.574336
46.540024,106,2012.158226
204.00967,309,2013.568783
381.39944,395,2015.354123
185.62984,297,2016.771809
51.390045,111,2017.573818
104.21998,188,2018.512013
77.670006,133,2019.228837
78.229996,137,2020.935139
70.29003,121,2021.732952
239.14943,370,2023.550164
111.029945,182,2024.530432
44.870018,113,2025.177703
204.81969,308,2026.618844
51.080032,112,2027.363627
52.280052,102,2027.997396
419.2498,435,2030.196074
100.14994,170,2030.973738
165.57982,277,2033.434155
123.75997,219,2034.48951
72.170044,123,2035.271862
185.77965,292,2036.79536
46.48001,112,2037.42284
73.95005,125,2038.123739
187.11963,298,2039.657593
45.520027,108,2040.325173
76.72004,128,2040.935662
77.570015,133,2041.659151
380.04956,390,2044.911721
183.01978,288,2046.41919
184.85979,289,2047.980142
168.1498,275,2049.397439
75.130035,127,2050.113791
77.37002,133,2050.846876
77.670006,133,2051.73016
46.130035,107,2052.471945
47.980057,107,2053.079941
77.670006,133,2053.899071
125.45991,219,2054.96451
189.95969,289,2057.732713
189.01965,288,2059.188835
185.62967,287,2060.675085
239.38963,366,2062.742909
51.620056,108,2063.362819
77.460014,134,2064.134458
186.65979,299,2065.581822
54.760025,99,2066.161606
52.420036,108,2066.780209
184.79973,300,2069.141698
125.560005,214,2070.243618
47.090004,111,2070.866222
186.20976,289,2072.258112
420.5898,441,2074.197518
420.45978,439,2076.099746
378.74973,380,2077.863743
124.049995,215,2080.05183
423.87997,437,2082.048784
46.510017,109,2082.709455
182.3998,300,2084.1006
45.350037,105,2084.666879
77.080055,132,2085.396827
73.18006,122,2086.052625
398.65942,444,2088.224434
46.82003,108,2088.852098
76.17,133,2090.547561
123.57996,212,2091.714278
53.360023,99,2092.282228
188.8798,292,2093.678895
45.09002,111,2094.266003
100.199974,175,2095.172948
53.80005,100,2095.734677
101.03,172,2096.555383
187.20967,299,2097.928785
76.66999,133,2098.651406
182.5998,300,2099.998454
421.27972,447,2103.142427
182.05972,284,2104.460233
422.8497,440,2106.413584
77.71003,129,2107.099287
165.17975,267,2108.364682
189.0097,294,2109.695981
187.40967,294,2111.048219
45.670013,113,2112.685874
171.97993,272,2113.905002
168.9599,274,2115.185969
51.690025,111,2115.793438
78.370026,133,2116.461733
74.14002,126,2117.143358
51.710045,109,2117.740427
97.22996,172,2118.609264
52.370033,103,2119.164338
107.36003,189,2120.120246
46.88002,112,2120.722217
46.480034,102,2121.295758
183.50984,289,2123.619637
181.58969,291,2125.007514
46.94004,106,2125.611173
47.040016,106,2126.202825
222.50964,324,2127.657692
122.70991,219,2128.750158
421.59995,440,2130.667322
236.93965,351,2132.282681
46.53003,107,2132.870262
47.52002,108,2134.538214
72.78006,122,2135.20684
190.00005,375,2136.916018
75.86999,133,2137.638389
77.39003,131,2138.382802
185.04965,290,2139.730405
123.66001,214,2140.815506
184.30951,294,2142.163546
78.070015,133,2142.845933
46.98001,112,2143.415586
423.93002,442,2146.406749
54.26004,109,2146.97613
77.67004,133,2147.719855
202.9896,311,2149.22569
125.30993,209,2150.259839
420.8697,443,2152.266776
164.18965,276,2153.537483
186.30963,299,2154.834028
78.10002,130,2156.63193
101.32001,173,2157.467755
425.60983,434,2159.315828
76.87,133,2159.998027
77.27001,133,2160.703959
46.710014,109,2161.348697
184.56976,283,2162.656201
55.710022,99,2163.197772
169.68988,271,2164.443144
183.00977,289,2165.765632
78.67,133,2167.559265
77.47001,133,2168.263396
180.51971,288,2169.646252
53.41005,109,2170.240944
171.08989,271,2171.443252
422.7297,437,2173.485798
182.67966,302,2174.912823
423.0597,444,2177.981383
52.08004,112,2178.555033
126.55996,219,2179.603577
77.57,133,2180.320496
184.78973,286,2181.617458
101.93998,171,2182.561332
102.209984,174,2183.468856
108.16006,189,2184.380141
101.11999,173,2185.225177
421.42987,457,2187.287789
53.16005,104,2189.098449
79.170006,133,2189.816757
53.16004,104,2190.423357
171.41992,278,2191.708429
78.26999,133,2192.442283
54.190033,111,2193.077593
123.33997,216,2194.099633
384.4498,380,2195.783636
383.2897,376,2197.480419
101.95999,169,2198.331437
188.20972,299,2200.675561
77.77,133,2201.358684
181.87971,287,2202.777354
189.22977,297,2204.171461
52.480026,112,2204.727113
76.969986,133,2205.388731
168.80974,269,2206.676277
104.88996,191,2207.670691
52.950043,105,2208.212997
190.15962,299,2209.62696
426.64014,441,2212.710175
45.120026,108,2213.343347
44.990036,111,2213.931466
46.87001,113,2214.556344
238.23955,351,2216.184563
121.74003,216,2217.222942
190.01978,308,2218.669834
190.1597,299,2220.14248
224.31949,333,2222.881016
421.61966,433,2224.880258
105.17997,197,2225.864103
168.22986,277,2227.181434
179.68967,296,2228.609236
123.439964,216,2229.650008
169.7699,273,2230.860883
77.06999,133,2231.624869
73.370056,123,2233.364481
421.50967,439,2235.440629
421.77985,437,2237.420644
418.5996,440,2239.370901
54.060013,99,2239.943339
76.26,134,2240.685766
102.20999,174,2241.617751
184.40973,284,2244.16753
47.050034,105,2244.748211
233.73953,356,2246.38054
180.07973,292,2247.763423
53.86003,99,2248.341839
201.21971,318,2249.811866
184.70963,294,2251.230876
375.17947,377,2252.99612
232.67966,367,2255.646999
106.649956,190,2256.571873
229.07959,357,2258.216843
197.8896,311,2259.732655
44.24003,106,2260.314779
45.18004,102,2260.892658
186.00974,289,2262.205592
50.690025,111,2262.834739
47.220024,108,2263.452378
122.659966,219,2264.54567
96.849945,180,2266.543783
415.8197,438,2268.744867
234.06967,388,2270.873695
376.62943,397,2272.918164
168.87988,272,2274.417409
163.57976,267,2275.739593
51.650032,105,2276.32076
168.85992,274,2278.722194
185.02972,287,2280.084059
418.07965,432,2282.053389
163.27974,267,2283.355747
50.08004,112,2283.969352
233.0496,365,2285.585772
77.42,138,2286.305449
100.72998,172,2287.193795
163.80994,264,2289.526978
424.7,445,2291.573805
237.89964,365,2293.355962
201.64961,310,2294.885773
47.94005,101,2295.456295
80.220024,133,2296.177679
76.140045,126,2296.846659
222.96951,328,2298.474953
235.81967,373,2301.332383
48.74006,101,2301.894736
47.94004,101,2302.50722
52.710037,109,2303.144178
76.98005,132,2303.893762
52.590042,101,2304.475661
382.39966,380,2306.215947
386.4592,399,2308.069686
237.09973,345,2309.574842
236.04965,370,2312.210512
78.170006,133,2312.90659
192.58969,296,2314.261559
420.27988,482,2316.402841
54.460037,99,2316.954242
380.12958,377,2318.684799
53.160034,99,2319.284543
187.98972,301,2321.778243
421.2297,442,2323.769991
49.99003,111,2324.362178
203.17967,312,2325.804704
186.73961,296,2327.177931
425.3601,454,2329.195384
421.5097,439,2332.225801
46.85002,105,2332.797951
77.28002,132,2333.554091
180.32974,297,2334.99021
220.37952,327,2336.430053
47.310028,109,2337.055716
52.640038,106,2337.648619
169.54993,275,2338.923438
184.90967,299,2340.442471
52.230034,107,2341.00262
423.9001,440,2343.990982
169.57994,272,2345.236421
421.24957,445,2347.224759
46.560043,104,2347.76594
72.94005,121,2348.458875
52.35003,105,2349.025618
380.92957,377,2350.700457
76.08001,132,2351.430533
180.8498,295,2353.944208
236.92964,352,2355.586634
52.630043,107,2356.184418
76.15997,134,2356.893747
184.74988,300,2358.59945
52.81002,109,2359.301729
53.890038,106,2360.061484
184.18987,291,2361.766195
75.080025,132,2362.502664
218.60965,324,2364.297451
420.21976,438,2367.928902
382.87955,377,2369.856026
411.78986,421,2372.168136
72.97004,123,2372.817024
183.10982,299,2374.407743
123.68995,211,2375.643191
166.83984,276,2377.196752
76.040016,136,2378.882647
74.340034,126,2379.707701
382.7896,386,2381.415458
230.64963,365,2383.108459
107.48993,196,2384.178026
52.240044,106,2384.83057
105.729965,192,2385.827905
99.749985,170,2386.698283
78.520004,133,2387.407883
99.04999,180,2388.393006
77.11003,129,2390.360212
422.50977,439,2392.51744
51.820038,108,2393.121567
420.60974,434,2395.201528
48.440018,111,2395.849534
75.56996,133,2396.583484
76.46,134,2397.264314
77.16998,133,2397.980591
77.17001,133,2398.654535
418.02982,437,2402.025246
52.090042,101,2402.627307
74.930016,127,2403.32611
99.92999,172,2404.254611
185.66965,293,2405.727736
418.8297,437,2407.729693
125.62994,207,2408.842378
165.34985,275,2410.184484
184.17975,287,2411.635666
419.82968,432,2414.852567
112.05996,179,2415.783475
99.639984,171,2416.646278
77.05001,135,2417.470315
77.16998,133,2418.219178
51.79003,101,2418.804205
77.36999,133,2419.609514
52.43003,107,2420.192261
422.7497,440,2422.187407
167.26013,329,2423.701496
100.64997,170,2425.708747
47.24003,106,2426.324984
188.3298,297,2428.094759
188.92978,287,2429.636759
77.310036,129,2430.430404
202.93962,316,2432.341942
181.79977,290,2434.327349
52.17005,103,2435.072351
216.53952,321,2437.032844
422.96957,453,2440.899577
184.31973,288,2442.865773
52.130043,107,2443.508463
187.49973,290,2445.351837
51.49003,111,2446.306631
112.92994,182,2447.327959
382.67957,402,2449.892514
188.19974,290,2453.004084
52.280045,112,2453.7382
